Year,Month,Store,Store_Type,Dept,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,IsHoliday,Total_Sales
2010,12,19,A,32,NA,NA,NA,NA,NA,true,7680.68
2010,12,19,A,40,NA,NA,NA,NA,NA,true,60141.87
2010,12,22,B,22,NA,NA,NA,NA,NA,true,7550.27
2010,12,25,B,41,NA,NA,NA,NA,NA,true,4578.75
2010,12,25,B,82,NA,NA,NA,NA,NA,true,11393.65
2010,12,14,A,82,NA,NA,NA,NA,NA,true,24625.76
2010,12,15,B,17,NA,NA,NA,NA,NA,true,11047.53
2010,12,18,B,85,NA,NA,NA,NA,NA,true,803.78
2010,12,21,B,26,NA,NA,NA,NA,NA,true,7648.92
2010,12,23,B,27,NA,NA,NA,NA,NA,true,2214.24
2010,12,23,B,85,NA,NA,NA,NA,NA,true,4360.75
2010,12,26,A,29,NA,NA,NA,NA,NA,true,2940.75
2010,12,17,B,60,NA,NA,NA,NA,NA,true,149.6
2010,12,18,B,54,NA,NA,NA,NA,NA,true,59.92
2010,12,19,A,46,NA,NA,NA,NA,NA,true,22341.79
2010,12,21,B,30,NA,NA,NA,NA,NA,true,4429.54
2010,12,21,B,52,NA,NA,NA,NA,NA,true,1573.17
2010,12,25,B,42,NA,NA,NA,NA,NA,true,4537.47
2010,12,15,B,6,NA,NA,NA,NA,NA,true,4331.65
2010,12,15,B,14,NA,NA,NA,NA,NA,true,14606.14
2010,12,18,B,12,NA,NA,NA,NA,NA,true,2023.25
2010,12,20,A,1,NA,NA,NA,NA,NA,true,28321.75
2010,12,25,B,94,NA,NA,NA,NA,NA,true,51.48
2010,12,27,A,17,NA,NA,NA,NA,NA,true,12567.43
2010,12,22,B,93,NA,NA,NA,NA,NA,true,2024.32
2010,12,18,B,16,NA,NA,NA,NA,NA,true,11566.57
2010,12,18,B,36,NA,NA,NA,NA,NA,true,1152.1
2010,12,22,B,56,NA,NA,NA,NA,NA,true,47.0
2010,12,25,B,32,NA,NA,NA,NA,NA,true,3108.34
2010,12,26,A,59,NA,NA,NA,NA,NA,true,1129.73
2010,12,27,A,27,NA,NA,NA,NA,NA,true,1301.34
2010,12,16,B,38,NA,NA,NA,NA,NA,true,56734.52
2010,12,18,B,81,NA,NA,NA,NA,NA,true,8645.64
2010,12,19,A,1,NA,NA,NA,NA,NA,true,17794.5
2010,12,19,A,97,NA,NA,NA,NA,NA,true,16620.19
2010,12,27,A,26,NA,NA,NA,NA,NA,true,6710.82
2010,12,27,A,52,NA,NA,NA,NA,NA,true,692.08
2010,12,17,B,36,NA,NA,NA,NA,NA,true,1381.0
2010,12,22,B,59,NA,NA,NA,NA,NA,true,5150.58
2010,12,22,B,91,NA,NA,NA,NA,NA,true,17582.7
2010,12,26,A,12,NA,NA,NA,NA,NA,true,1519.8
2010,12,15,B,18,NA,NA,NA,NA,NA,true,15785.64
2010,12,16,B,30,NA,NA,NA,NA,NA,true,1380.0
2010,12,16,B,31,NA,NA,NA,NA,NA,true,2071.5
2010,12,21,B,71,NA,NA,NA,NA,NA,true,5233.72
2010,12,23,B,17,NA,NA,NA,NA,NA,true,26055.92
2010,12,18,B,33,NA,NA,NA,NA,NA,true,4491.16
2010,12,20,A,72,NA,NA,NA,NA,NA,true,101574.75
2010,12,24,A,82,NA,NA,NA,NA,NA,true,21155.82
2010,12,15,B,9,NA,NA,NA,NA,NA,true,7452.54
2010,12,17,B,35,NA,NA,NA,NA,NA,true,799.75
2010,12,27,A,29,NA,NA,NA,NA,NA,true,6334.71
2010,12,16,B,35,NA,NA,NA,NA,NA,true,486.5
2010,12,26,A,25,NA,NA,NA,NA,NA,true,4782.97
2010,12,15,B,85,NA,NA,NA,NA,NA,true,3733.39
2010,12,16,B,9,NA,NA,NA,NA,NA,true,13371.92
2010,12,26,A,35,NA,NA,NA,NA,NA,true,1592.0
2010,12,27,A,96,NA,NA,NA,NA,NA,true,24475.87
2010,12,15,B,4,NA,NA,NA,NA,NA,true,11834.11
2010,12,20,A,95,NA,NA,NA,NA,NA,true,119731.41
2010,12,21,B,59,NA,NA,NA,NA,NA,true,4315.94
2010,12,22,B,85,NA,NA,NA,NA,NA,true,1884.55
2010,12,23,B,2,NA,NA,NA,NA,NA,true,52573.33
2010,12,17,B,92,NA,NA,NA,NA,NA,true,25549.9
2010,12,18,B,23,NA,NA,NA,NA,NA,true,26246.66
2010,12,22,B,24,NA,NA,NA,NA,NA,true,4159.44
2010,12,15,B,42,NA,NA,NA,NA,NA,true,3237.79
2010,12,17,B,54,NA,NA,NA,NA,NA,true,-20.0
2010,12,25,B,97,NA,NA,NA,NA,NA,true,2365.06
2010,12,19,A,8,NA,NA,NA,NA,NA,true,38026.43
2010,12,19,A,58,NA,NA,NA,NA,NA,true,3125.0
2010,12,20,A,90,NA,NA,NA,NA,NA,true,81196.78
2010,12,23,B,49,NA,NA,NA,NA,NA,true,24193.77
2010,12,15,B,97,NA,NA,NA,NA,NA,true,1504.3
2010,12,19,A,10,NA,NA,NA,NA,NA,true,20138.64
2010,12,25,B,20,NA,NA,NA,NA,NA,true,2609.31
2010,12,26,A,42,NA,NA,NA,NA,NA,true,1985.76
2010,12,27,A,8,NA,NA,NA,NA,NA,true,32985.77
2010,12,15,B,27,NA,NA,NA,NA,NA,true,1350.04
2010,12,17,B,33,NA,NA,NA,NA,NA,true,3069.95
2010,12,20,A,56,NA,NA,NA,NA,NA,true,348.5
2010,12,21,B,90,NA,NA,NA,NA,NA,true,8732.18
2010,12,22,B,40,NA,NA,NA,NA,NA,true,44767.55
2010,12,24,A,45,NA,NA,NA,NA,NA,true,11.47
2010,12,24,A,54,NA,NA,NA,NA,NA,true,35.92
2010,12,27,A,19,NA,NA,NA,NA,NA,true,39.0
2010,12,15,B,52,NA,NA,NA,NA,NA,true,791.22
2010,12,20,A,21,NA,NA,NA,NA,NA,true,10811.42
2010,12,21,B,54,NA,NA,NA,NA,NA,true,91.34
2010,12,23,B,32,NA,NA,NA,NA,NA,true,10639.15
2010,12,24,A,6,NA,NA,NA,NA,NA,true,5640.1
2010,12,25,B,79,NA,NA,NA,NA,NA,true,7438.79
2010,12,26,A,14,NA,NA,NA,NA,NA,true,13073.3
2010,12,15,B,11,NA,NA,NA,NA,NA,true,11308.46
2010,12,22,B,54,NA,NA,NA,NA,NA,true,65.0
2010,12,25,B,72,NA,NA,NA,NA,NA,true,47342.82
2010,12,26,A,4,NA,NA,NA,NA,NA,true,23103.27
2010,12,21,B,31,NA,NA,NA,NA,NA,true,4214.66
2010,12,22,B,58,NA,NA,NA,NA,NA,true,2465.0
2010,12,23,B,95,NA,NA,NA,NA,NA,true,44061.8
2010,12,24,A,27,NA,NA,NA,NA,NA,true,2070.3
2010,12,25,B,21,NA,NA,NA,NA,NA,true,3600.82
2010,12,20,A,9,NA,NA,NA,NA,NA,true,17916.77
2010,12,17,B,80,NA,NA,NA,NA,NA,true,314.84
2010,12,18,B,19,NA,NA,NA,NA,NA,true,2353.95
2010,12,19,A,24,NA,NA,NA,NA,NA,true,2689.77
2010,12,15,B,67,NA,NA,NA,NA,NA,true,4558.99
2010,12,20,A,55,NA,NA,NA,NA,NA,true,34674.23
2010,12,21,B,25,NA,NA,NA,NA,NA,true,14592.44
2010,12,22,B,79,NA,NA,NA,NA,NA,true,12324.72
2010,12,24,A,98,NA,NA,NA,NA,NA,true,7322.19
2010,12,25,B,30,NA,NA,NA,NA,NA,true,1017.98
2010,12,20,A,44,NA,NA,NA,NA,NA,true,5794.09
2010,12,24,A,37,NA,NA,NA,NA,NA,true,3793.68
2010,12,15,B,95,NA,NA,NA,NA,NA,true,22523.31
2010,12,20,A,98,NA,NA,NA,NA,NA,true,12470.88
2010,12,19,A,49,NA,NA,NA,NA,NA,true,4439.95
2010,12,22,B,51,NA,NA,NA,NA,NA,true,13.4
2010,12,23,B,79,NA,NA,NA,NA,NA,true,25507.2
2010,12,24,A,67,NA,NA,NA,NA,NA,true,8489.3
2010,12,21,B,8,NA,NA,NA,NA,NA,true,17013.88
2010,12,25,B,4,NA,NA,NA,NA,NA,true,19637.2
2010,12,27,A,18,NA,NA,NA,NA,NA,true,22712.11
2010,12,27,A,79,NA,NA,NA,NA,NA,true,28671.62
2010,12,21,B,36,NA,NA,NA,NA,NA,true,1679.5
2010,12,22,B,60,NA,NA,NA,NA,NA,true,237.6
2010,12,29,B,34,NA,NA,NA,NA,NA,true,7337.25
2010,12,30,C,59,NA,NA,NA,NA,NA,true,130.72
2010,12,31,A,82,NA,NA,NA,NA,NA,true,16094.94
2010,12,32,A,26,NA,NA,NA,NA,NA,true,3092.55
2010,12,32,A,41,NA,NA,NA,NA,NA,true,866.0
2010,12,35,B,41,NA,NA,NA,NA,NA,true,716.5
2010,12,37,C,12,NA,NA,NA,NA,NA,true,85.73
2010,12,38,C,5,NA,NA,NA,NA,NA,true,276.84
2010,12,40,A,36,NA,NA,NA,NA,NA,true,102.0
2010,12,41,A,22,NA,NA,NA,NA,NA,true,11665.7
2010,12,41,A,52,NA,NA,NA,NA,NA,true,619.59
2010,12,29,B,74,NA,NA,NA,NA,NA,true,8025.27
2010,12,39,A,59,NA,NA,NA,NA,NA,true,4601.1
2010,12,41,A,2,NA,NA,NA,NA,NA,true,36305.89
2010,12,41,A,71,NA,NA,NA,NA,NA,true,5756.76
2010,12,42,C,93,NA,NA,NA,NA,NA,true,23738.08
2010,12,28,A,7,NA,NA,NA,NA,NA,true,31723.02
2010,12,28,A,31,NA,NA,NA,NA,NA,true,2453.0
2010,12,30,C,25,NA,NA,NA,NA,NA,true,3.0
2010,12,30,C,40,NA,NA,NA,NA,NA,true,25324.76
2010,12,33,A,80,NA,NA,NA,NA,NA,true,6964.21
2010,12,34,A,79,NA,NA,NA,NA,NA,true,14399.44
2010,12,34,A,92,NA,NA,NA,NA,NA,true,55871.26
2010,12,35,B,9,NA,NA,NA,NA,NA,true,6388.83
2010,12,35,B,14,NA,NA,NA,NA,NA,true,21041.31
2010,12,38,C,90,NA,NA,NA,NA,NA,true,27710.42
2010,12,32,A,36,NA,NA,NA,NA,NA,true,853.0
2010,12,35,B,27,NA,NA,NA,NA,NA,true,1467.98
2010,12,28,A,82,NA,NA,NA,NA,NA,true,20779.1
2010,12,36,A,11,NA,NA,NA,NA,NA,true,373.62
2010,12,32,A,38,NA,NA,NA,NA,NA,true,48598.96
2010,12,37,C,59,NA,NA,NA,NA,NA,true,102.55
2010,12,41,A,11,NA,NA,NA,NA,NA,true,12292.38
2010,12,35,B,20,NA,NA,NA,NA,NA,true,6560.02
2010,12,39,A,23,NA,NA,NA,NA,NA,true,15896.96
2010,12,39,A,81,NA,NA,NA,NA,NA,true,15572.81
2010,12,40,A,91,NA,NA,NA,NA,NA,true,37778.57
2010,12,41,A,8,NA,NA,NA,NA,NA,true,28177.41
2010,12,30,C,12,NA,NA,NA,NA,NA,true,70.31
2010,12,32,A,82,NA,NA,NA,NA,NA,true,15460.67
2010,12,37,C,60,NA,NA,NA,NA,NA,true,501.6
2010,12,32,A,54,NA,NA,NA,NA,NA,true,20.0
2010,12,32,A,94,NA,NA,NA,NA,NA,true,36909.98
2010,12,37,C,81,NA,NA,NA,NA,NA,true,8810.46
2010,12,28,A,5,NA,NA,NA,NA,NA,true,26965.86
2010,12,37,C,25,NA,NA,NA,NA,NA,true,36.25
2010,12,39,A,17,NA,NA,NA,NA,NA,true,11053.11
2010,12,42,C,28,NA,NA,NA,NA,NA,true,96.0
2010,12,31,A,95,NA,NA,NA,NA,NA,true,85648.47
2010,12,35,B,33,NA,NA,NA,NA,NA,true,5959.21
2010,12,36,A,46,NA,NA,NA,NA,NA,true,2024.76
2010,12,30,C,17,NA,NA,NA,NA,NA,true,151.95
2010,12,38,C,94,NA,NA,NA,NA,NA,true,14620.77
2010,12,39,A,10,NA,NA,NA,NA,NA,true,10777.27
2010,12,39,A,29,NA,NA,NA,NA,NA,true,5091.25
2010,12,42,C,11,NA,NA,NA,NA,NA,true,1738.14
2010,12,29,B,58,NA,NA,NA,NA,NA,true,1296.0
2010,12,30,C,10,NA,NA,NA,NA,NA,true,152.6
2010,12,36,A,8,NA,NA,NA,NA,NA,true,3362.24
2010,12,39,A,97,NA,NA,NA,NA,NA,true,20607.98
2010,12,41,A,23,NA,NA,NA,NA,NA,true,13311.17
2010,12,42,C,97,NA,NA,NA,NA,NA,true,12300.84
2010,12,32,A,4,NA,NA,NA,NA,NA,true,24072.34
2010,12,34,A,1,NA,NA,NA,NA,NA,true,15575.68
2010,12,35,B,60,NA,NA,NA,NA,NA,true,123.2
2010,12,35,B,93,NA,NA,NA,NA,NA,true,656.91
2010,12,36,A,93,NA,NA,NA,NA,NA,true,28940.31
2010,12,37,C,46,NA,NA,NA,NA,NA,true,6257.15
2010,12,38,C,4,NA,NA,NA,NA,NA,true,10591.92
2010,12,38,C,10,NA,NA,NA,NA,NA,true,397.59
2010,12,40,A,58,NA,NA,NA,NA,NA,true,2046.0
2010,12,42,C,98,NA,NA,NA,NA,NA,true,4952.59
2010,12,32,A,71,NA,NA,NA,NA,NA,true,3251.98
2010,12,41,A,20,NA,NA,NA,NA,NA,true,4213.58
2010,12,32,A,83,NA,NA,NA,NA,NA,true,3816.1
2010,12,32,A,93,NA,NA,NA,NA,NA,true,28031.12
2010,12,38,C,38,NA,NA,NA,NA,NA,true,43476.16
2010,12,42,C,72,NA,NA,NA,NA,NA,true,-239.0
2010,12,30,C,4,NA,NA,NA,NA,NA,true,14203.33
2010,12,30,C,18,NA,NA,NA,NA,NA,true,283.57
2010,12,35,B,23,NA,NA,NA,NA,NA,true,24428.86
2010,12,38,C,52,NA,NA,NA,NA,NA,true,8.85
2010,12,28,A,34,NA,NA,NA,NA,NA,true,17084.5
2010,12,31,A,56,NA,NA,NA,NA,NA,true,180.42
2010,12,32,A,9,NA,NA,NA,NA,NA,true,10419.64
2010,12,34,A,26,NA,NA,NA,NA,NA,true,2789.5
2010,12,38,C,14,NA,NA,NA,NA,NA,true,858.66
2010,12,40,A,23,NA,NA,NA,NA,NA,true,9399.78
2010,12,32,A,96,NA,NA,NA,NA,NA,true,1965.53
2010,12,38,C,83,NA,NA,NA,NA,NA,true,1943.12
2010,12,29,B,13,NA,NA,NA,NA,NA,true,16147.33
2010,12,29,B,93,NA,NA,NA,NA,NA,true,992.77
2010,12,35,B,38,NA,NA,NA,NA,NA,true,27665.59
2010,12,42,C,46,NA,NA,NA,NA,NA,true,4453.81
2010,12,43,C,2,NA,NA,NA,NA,NA,true,16984.16
2010,12,28,A,40,NA,NA,NA,NA,NA,true,41651.12
2010,12,38,C,85,NA,NA,NA,NA,NA,true,119.35
2010,12,38,C,46,NA,NA,NA,NA,NA,true,3905.16
2010,12,41,A,17,NA,NA,NA,NA,NA,true,10327.56
2010,12,33,A,98,NA,NA,NA,NA,NA,true,7356.08
2010,12,41,A,7,NA,NA,NA,NA,NA,true,25085.48
2010,12,35,B,92,NA,NA,NA,NA,NA,true,21028.53
2010,12,35,B,83,NA,NA,NA,NA,NA,true,2805.39
2010,12,39,A,1,NA,NA,NA,NA,NA,true,12813.29
2010,12,39,A,27,NA,NA,NA,NA,NA,true,1967.34
2010,12,30,C,95,NA,NA,NA,NA,NA,true,39951.05
2010,12,30,C,98,NA,NA,NA,NA,NA,true,2097.38
2010,12,32,A,10,NA,NA,NA,NA,NA,true,24788.29
2010,12,32,A,48,NA,NA,NA,NA,NA,true,10.0
2010,12,33,A,82,NA,NA,NA,NA,NA,true,3057.94
2010,12,34,A,14,NA,NA,NA,NA,NA,true,9634.55
2010,12,34,A,91,NA,NA,NA,NA,NA,true,29067.57
2010,12,34,A,94,NA,NA,NA,NA,NA,true,26762.28
2010,12,35,B,95,NA,NA,NA,NA,NA,true,23641.27
2010,12,36,A,87,NA,NA,NA,NA,NA,true,300.0
2010,12,39,A,74,NA,NA,NA,NA,NA,true,27639.86
2010,12,29,B,91,NA,NA,NA,NA,NA,true,4228.38
2010,12,33,A,91,NA,NA,NA,NA,NA,true,6185.67
2010,12,41,A,14,NA,NA,NA,NA,NA,true,16241.92
2010,12,31,A,42,NA,NA,NA,NA,NA,true,4204.61
2010,12,34,A,87,NA,NA,NA,NA,NA,true,4934.47
2010,12,35,B,22,NA,NA,NA,NA,NA,true,12647.64
2010,12,36,A,96,NA,NA,NA,NA,NA,true,21542.62
2010,12,40,A,40,NA,NA,NA,NA,NA,true,31871.9
2010,12,29,B,81,NA,NA,NA,NA,NA,true,4705.72
2010,12,36,A,83,NA,NA,NA,NA,NA,true,2248.54
2010,12,36,A,97,NA,NA,NA,NA,NA,true,6204.11
2010,12,37,C,85,NA,NA,NA,NA,NA,true,28.28
2010,12,40,A,34,NA,NA,NA,NA,NA,true,5566.5
2010,12,41,A,10,NA,NA,NA,NA,NA,true,13249.21
2010,12,28,A,19,NA,NA,NA,NA,NA,true,1047.42
2010,12,29,B,28,NA,NA,NA,NA,NA,true,731.16
2010,12,29,B,40,NA,NA,NA,NA,NA,true,27483.79
2010,12,31,A,83,NA,NA,NA,NA,NA,true,6952.29
2010,12,32,A,12,NA,NA,NA,NA,NA,true,1964.35
2010,12,32,A,46,NA,NA,NA,NA,NA,true,19838.4
2010,12,34,A,24,NA,NA,NA,NA,NA,true,2160.01
2010,12,35,B,55,NA,NA,NA,NA,NA,true,9875.91
2010,12,36,A,3,NA,NA,NA,NA,NA,true,187.62
2010,12,37,C,80,NA,NA,NA,NA,NA,true,8543.22
2010,12,37,C,87,NA,NA,NA,NA,NA,true,1101.68
2010,12,38,C,87,NA,NA,NA,NA,NA,true,808.7
2010,12,39,A,52,NA,NA,NA,NA,NA,true,1397.56
2010,12,43,C,1,NA,NA,NA,NA,NA,true,4969.01
2010,12,29,B,26,NA,NA,NA,NA,NA,true,2280.98
2010,12,32,A,47,NA,NA,NA,NA,NA,true,-698.0
2010,12,34,A,20,NA,NA,NA,NA,NA,true,2962.56
2010,12,40,A,17,NA,NA,NA,NA,NA,true,8012.98
2010,12,28,A,18,NA,NA,NA,NA,NA,true,15368.36
2010,12,30,C,85,NA,NA,NA,NA,NA,true,82.79
2010,12,33,A,56,NA,NA,NA,NA,NA,true,17.5
2010,12,37,C,8,NA,NA,NA,NA,NA,true,14466.67
2010,12,37,C,90,NA,NA,NA,NA,NA,true,39599.72
2010,12,43,C,12,NA,NA,NA,NA,NA,true,54.41
2010,12,32,A,2,NA,NA,NA,NA,NA,true,36811.68
2010,12,41,A,26,NA,NA,NA,NA,NA,true,3709.27
2010,12,28,A,41,NA,NA,NA,NA,NA,true,617.0
2010,12,31,A,21,NA,NA,NA,NA,NA,true,3843.56
2010,12,35,B,34,NA,NA,NA,NA,NA,true,11253.75
2010,12,36,A,40,NA,NA,NA,NA,NA,true,10070.08
2010,12,39,A,90,NA,NA,NA,NA,NA,true,68322.92
2010,12,39,A,91,NA,NA,NA,NA,NA,true,50381.19
2010,12,41,A,29,NA,NA,NA,NA,NA,true,3796.62
2010,12,41,A,67,NA,NA,NA,NA,NA,true,5732.67
2010,12,32,A,56,NA,NA,NA,NA,NA,true,502.74
2010,12,32,A,98,NA,NA,NA,NA,NA,true,6535.38
2010,12,32,A,6,NA,NA,NA,NA,NA,true,1974.83
2010,12,33,A,7,NA,NA,NA,NA,NA,true,3481.57
2010,12,39,A,36,NA,NA,NA,NA,NA,true,774.0
2010,12,39,A,80,NA,NA,NA,NA,NA,true,10062.57
2010,12,40,A,35,NA,NA,NA,NA,NA,true,1492.0
2010,12,40,A,90,NA,NA,NA,NA,NA,true,51513.17
2010,12,31,A,25,NA,NA,NA,NA,NA,true,7522.57
2010,12,34,A,10,NA,NA,NA,NA,NA,true,13640.78
2010,12,35,B,4,NA,NA,NA,NA,NA,true,14067.81
2010,12,42,C,59,NA,NA,NA,NA,NA,true,85.79
2010,12,42,C,82,NA,NA,NA,NA,NA,true,6771.07
2010,12,28,A,72,NA,NA,NA,NA,NA,true,42717.22
2010,12,29,B,14,NA,NA,NA,NA,NA,true,7560.97
2010,12,33,A,12,NA,NA,NA,NA,NA,true,9.94
2010,12,37,C,14,NA,NA,NA,NA,NA,true,1450.82
2010,12,40,A,85,NA,NA,NA,NA,NA,true,1397.33
2010,12,43,C,10,NA,NA,NA,NA,NA,true,606.08
2010,12,31,A,54,NA,NA,NA,NA,NA,true,56.84
2010,12,33,A,20,NA,NA,NA,NA,NA,true,20.0
2010,12,35,B,98,NA,NA,NA,NA,NA,true,61.35
2010,12,41,A,42,NA,NA,NA,NA,NA,true,3729.26
2010,12,32,A,52,NA,NA,NA,NA,NA,true,1794.57
2010,12,32,A,60,NA,NA,NA,NA,NA,true,484.0
2010,12,36,A,18,NA,NA,NA,NA,NA,true,460.68
2010,12,42,C,5,NA,NA,NA,NA,NA,true,1512.59
2010,12,42,C,9,NA,NA,NA,NA,NA,true,87.76
2010,12,39,A,42,NA,NA,NA,NA,NA,true,3531.46
2010,12,28,A,26,NA,NA,NA,NA,NA,true,8393.57
2010,12,28,A,94,NA,NA,NA,NA,NA,true,24046.49
2010,12,30,C,52,NA,NA,NA,NA,NA,true,18.57
2010,12,31,A,91,NA,NA,NA,NA,NA,true,52507.13
2010,12,32,A,27,NA,NA,NA,NA,NA,true,1042.56
2010,12,32,A,30,NA,NA,NA,NA,NA,true,1243.82
2010,12,33,A,26,NA,NA,NA,NA,NA,true,93.0
2010,12,35,B,97,NA,NA,NA,NA,NA,true,2227.25
2010,12,40,A,12,NA,NA,NA,NA,NA,true,1968.49
2010,12,35,B,40,NA,NA,NA,NA,NA,true,24737.83
2010,12,38,C,67,NA,NA,NA,NA,NA,true,352.06
2010,12,42,C,90,NA,NA,NA,NA,NA,true,42378.21
2010,12,30,C,90,NA,NA,NA,NA,NA,true,28427.02
2010,12,31,A,71,NA,NA,NA,NA,NA,true,6101.96
2010,12,35,B,21,NA,NA,NA,NA,NA,true,2222.18
2010,12,39,A,22,NA,NA,NA,NA,NA,true,14261.72
2010,12,40,A,42,NA,NA,NA,NA,NA,true,3841.52
2010,12,31,A,2,NA,NA,NA,NA,NA,true,51068.79
2010,12,32,A,11,NA,NA,NA,NA,NA,true,13980.32
2010,12,35,B,16,NA,NA,NA,NA,NA,true,5882.78
2010,12,36,A,10,NA,NA,NA,NA,NA,true,168.07
2010,12,37,C,96,NA,NA,NA,NA,NA,true,26104.1
2010,12,28,A,17,NA,NA,NA,NA,NA,true,9831.94
2010,12,28,A,52,NA,NA,NA,NA,NA,true,1703.6
2010,12,35,B,29,NA,NA,NA,NA,NA,true,5165.81
2010,12,36,A,5,NA,NA,NA,NA,NA,true,1404.76
2010,12,39,A,40,NA,NA,NA,NA,NA,true,59875.54
2010,12,40,A,32,NA,NA,NA,NA,NA,true,4260.47
2010,12,41,A,45,NA,NA,NA,NA,NA,true,10.94
2010,12,42,C,8,NA,NA,NA,NA,NA,true,16443.71
2010,12,31,A,34,NA,NA,NA,NA,NA,true,11291.3
2010,12,28,A,9,NA,NA,NA,NA,NA,true,11319.39
2010,12,31,A,22,NA,NA,NA,NA,NA,true,9141.38
2010,12,31,A,81,NA,NA,NA,NA,NA,true,20620.67
2010,12,36,A,60,NA,NA,NA,NA,NA,true,52.8
2010,12,40,A,22,NA,NA,NA,NA,NA,true,7854.65
2010,12,28,A,11,NA,NA,NA,NA,NA,true,13107.66
2010,12,28,A,20,NA,NA,NA,NA,NA,true,4143.65
2010,12,29,B,29,NA,NA,NA,NA,NA,true,3558.0
2010,12,32,A,17,NA,NA,NA,NA,NA,true,10151.4
2010,12,32,A,79,NA,NA,NA,NA,NA,true,10956.17
2010,12,33,A,5,NA,NA,NA,NA,NA,true,219.96
2010,12,34,A,19,NA,NA,NA,NA,NA,true,87.0
2010,12,30,C,56,NA,NA,NA,NA,NA,true,6.5
2010,12,36,A,82,NA,NA,NA,NA,NA,true,4643.4
2010,12,37,C,2,NA,NA,NA,NA,NA,true,13136.65
2010,12,40,A,95,NA,NA,NA,NA,NA,true,52545.02
2010,12,28,A,58,NA,NA,NA,NA,NA,true,3694.0
2010,12,29,B,31,NA,NA,NA,NA,NA,true,1777.5
2010,12,30,C,13,NA,NA,NA,NA,NA,true,11971.49
2010,12,35,B,7,NA,NA,NA,NA,NA,true,9735.89
2010,12,39,A,2,NA,NA,NA,NA,NA,true,55026.35
2010,12,41,A,51,NA,NA,NA,NA,NA,true,24.88
2010,12,41,A,58,NA,NA,NA,NA,NA,true,3892.0
2010,12,31,A,74,NA,NA,NA,NA,NA,true,16080.05
2010,12,33,A,25,NA,NA,NA,NA,NA,true,10.75
2010,12,28,A,67,NA,NA,NA,NA,NA,true,4185.68
2010,12,37,C,31,NA,NA,NA,NA,NA,true,286.96
2010,12,38,C,24,NA,NA,NA,NA,NA,true,6.37
2010,12,38,C,31,NA,NA,NA,NA,NA,true,92.0
2010,12,39,A,6,NA,NA,NA,NA,NA,true,3710.12
2010,12,39,A,38,NA,NA,NA,NA,NA,true,35591.16
2010,12,32,A,1,NA,NA,NA,NA,NA,true,14711.79
2010,12,34,A,59,NA,NA,NA,NA,NA,true,1456.66
2010,12,36,A,79,NA,NA,NA,NA,NA,true,14913.22
2010,12,28,A,45,NA,NA,NA,NA,NA,true,10.47
2010,12,31,A,23,NA,NA,NA,NA,NA,true,20590.77
2010,12,32,A,28,NA,NA,NA,NA,NA,true,800.49
2010,12,34,A,54,NA,NA,NA,NA,NA,true,50.92
2010,12,36,A,20,NA,NA,NA,NA,NA,true,43.0
2010,12,40,A,33,NA,NA,NA,NA,NA,true,1509.49
2010,12,33,A,67,NA,NA,NA,NA,NA,true,353.05
2010,12,36,A,98,NA,NA,NA,NA,NA,true,9029.33
2010,12,37,C,13,NA,NA,NA,NA,NA,true,14700.68
2010,12,42,C,85,NA,NA,NA,NA,NA,true,84.66
2010,12,28,A,87,NA,NA,NA,NA,NA,true,9786.66
2010,12,30,C,97,NA,NA,NA,NA,NA,true,11228.31
2010,12,40,A,21,NA,NA,NA,NA,NA,true,4976.19
2010,12,29,B,97,NA,NA,NA,NA,NA,true,1748.23
2010,12,32,A,18,NA,NA,NA,NA,NA,true,25575.81
2010,12,41,A,36,NA,NA,NA,NA,NA,true,607.0
2010,12,28,A,32,NA,NA,NA,NA,NA,true,8028.29
2010,12,29,B,41,NA,NA,NA,NA,NA,true,143.0
2010,12,30,C,16,NA,NA,NA,NA,NA,true,1060.73
2010,12,31,A,58,NA,NA,NA,NA,NA,true,1240.0
2010,12,34,A,13,NA,NA,NA,NA,NA,true,22824.12
2010,12,35,B,18,NA,NA,NA,NA,NA,true,4042.24
2010,12,40,A,74,NA,NA,NA,NA,NA,true,7656.98
2010,12,43,C,9,NA,NA,NA,NA,NA,true,39.69
2010,12,28,A,12,NA,NA,NA,NA,NA,true,1915.98
2010,12,30,C,94,NA,NA,NA,NA,NA,true,18374.54
2010,12,34,A,7,NA,NA,NA,NA,NA,true,14653.13
2010,12,34,A,9,NA,NA,NA,NA,NA,true,13319.43
2010,12,35,B,82,NA,NA,NA,NA,NA,true,7906.13
2010,12,37,C,11,NA,NA,NA,NA,NA,true,2607.87
2010,12,37,C,83,NA,NA,NA,NA,NA,true,2525.88
2010,12,31,A,30,NA,NA,NA,NA,NA,true,2506.04
2010,12,35,B,12,NA,NA,NA,NA,NA,true,921.99
2010,12,36,A,55,NA,NA,NA,NA,NA,true,43.0
2010,12,37,C,42,NA,NA,NA,NA,NA,true,139.33
2010,12,41,A,46,NA,NA,NA,NA,NA,true,25234.38
2010,12,40,A,81,NA,NA,NA,NA,NA,true,14775.72
2010,12,41,A,18,NA,NA,NA,NA,NA,true,17897.41
2010,12,42,C,31,NA,NA,NA,NA,NA,true,95.8
2010,12,42,C,79,NA,NA,NA,NA,NA,true,11297.44
2010,12,31,A,97,NA,NA,NA,NA,NA,true,24869.83
